Name,Review_Date,Review,Owner_Response,Response_Date,Response
Sarzun 100,2 months ago,"Starters - Crispy corn is great, Aloo tikki is average, Pineapple slice is good, Chicken leg & sheek kebab is outstanding
Barbeque - Chicken is very yummy, Fish is good too but Prawn could be better …",Response from the owner,2 months ago,"Dear Guest, That was an valuable review! Thank you so much for your feedback on AB’s. Our efficient team and impeccable services are always ready to give you an exceptional dining experience. We hope you will soon give us a chance to serve you again. Warm Regards Team ABs"
Mohamed Anish,3 years ago,"The second batch of barbecue sticks seemed undercooked. They didn't have any mayonnaise or other accompaniments apart from green chutney, and something yellow with red chilli which I didn't feel like tasting. On our request, they served …",,,
Shashank,6 years ago,"Great ambience. Best place for non vegetarians. Their sheekh kebabs, every sea food(s) are the best. Within every1s budget. Drink + food, u get all. Basic cuisines are good too. Dessert varieties are much of a collection.
Staff service is better. They dance and entertain their customers.",Response from the owner,6 years ago,"Dear Guest

Thank you for reviewing us. We will indeed look forward to have you with us …"
Supriya Reddy,a year ago,"Due to new year may be service was slow, food also not bad, it's ok vegitarian gril we missed pineapple also they didt served, to next take that served at that time we already finished having starters, chiken leg piece we were expecting …",Response from the owner,a year ago,"Dear Guest, That was an awesome review! Thank you so much for your feedback and your valuable suggestion and we assure you that we are working on it. Our efficient team and impeccable services are always ready to give you an exceptional …"
Anand Anil Babu,5 years ago,"Not so quiet place.. there's always the sound of cutlery around.. but it adds to the ambience of the place.. A good restobar with a varied variety of starters including emu, rabbit, shark, duck, quail etc..",Response from the owner,5 years ago,"Dear Guest

Thank you for reviewing us. We will indeed look forward to have you with us …"
Aby John,5 years ago,"Right from starters, till the desserts, food is excellent.

It's heavily crowded, so expect a delay in service. All credits to the staff, …",,,
asma begam,2 years ago,"I had being here for my bday.. service here was too good..☺️ satisfied from them..
But one thing I was getting irritated 😂 continues they we playing same song i guess me n my family we spent 2hrs in that I listened oly 2songs😂😂 …",Response from the owner,2 years ago,"“Hi,

Thank you for taking the time to provide a rating. Your ratings are valued …"
Alekhya Chowdary,4 years ago,"The food is awesome especially the dessert part is awesome, Apple cake,bread pudding, rasmalai, chocolate cake,I love them and you need to try Indian coke with barbecue fish, prawns, chicken. The service  is really good and they are very …",Response from the owner,4 years ago,"Dear Guest

Thanks a million for your kind words, We as a team were delighted to have you …"
Praveen Lal T H,10 months ago,"I went for my friend's Bday celebration. Food was really great. Even though there are lots of food, u never felt they compromised on taste. …",Response from the owner,10 months ago,"Dear Guest, That was an awesome review! Thank you so much for your feedback on AB’s. Our efficient team and impeccable services are always ready to give you an exceptional dining experience. We hope you will soon give us a chance to serve you again. Warm Regards Team ABs"
koushik koushik,a year ago,"Very crowded places, make sure you have reserved the tablets, if not you need to wait outside not sure on the estimated time. …",Response from the owner,a year ago,"Dear Guest, That was an awesome review! Thank you so much for your feedback on AB’s. Our efficient team and impeccable services are always ready to give you an exceptional dining experience. We hope you will soon give us a chance to serve you again. Warm Regards Team ABs"
Kushalappa Nt,2 years ago,BBQ is really good. Other food items are not upto the mark. Got to be careful if you are going as a team and give them actual headcount. If not you'll end up paying for extra heads.,Response from the owner,2 years ago,"“Hi,

Thank you for taking the time to provide a rating. Your ratings are valued …"
Adithya Philip,7 years ago,"Great food. Love the live counters and deserts. The staff was very helpful, but ended up being a little over-patronising with four different staff members turning up every five minutes to ask how the food was and if everything was okay. Kind of ruins the atmosphere of a family lunch.",,,
Vikrant Jain,2 years ago,"NIce taste and service was good. They have live grill. Satinath was very quick and efficient in service. He kept asking us of our requirements, AND they do not accept tips. We had gone for our anniversery and the staff bought us a cake, …",Response from the owner,2 years ago,"“Hi,

Thank you for taking the time to provide a rating. Your ratings are valued …"
Supreeth M S,5 years ago,"Being Vegetarian I rarely get chance to taste more varieties in buffet like this
But here sweets  , barbecue and other chats was awesome . …",,,
Arijit De,6 years ago,"Truly one of the best buffet experiences I had. Lovely ambience, very friendly staff and taste wise..they have not left any stone unturned. …",Response from the owner,6 years ago,"Dear Guest

Thank you for reviewing us. We will indeed look forward to have you with us …"
Megha Patali,6 years ago,Have visited this place several times and have walked out with a heavy tummy everytime. The starters are good specially the crispy corn. The service is Worth mentioning. Had a toddler in the group and the servers were very accomodating.,,,
Manu kumar,3 years ago,"Very Good atmosphere to dine-in with friends & family even couples.
Service was extraordinary the people's here are very friendly & polite.
The food was yummy Must visit Btm layout branch, mention them if there is any celebration they will provide cake & celebrate with you.",Response from the owner,3 years ago,"Hi,

Wow, we are amazed by your positive words. We really appreciate the time you …"
Sobiya Khan,5 years ago,"Loved the place, the varieties, the ambiance... Starters are delicious, main courses are also good, good variety of desserts too... Value for money... Good place if you are planning to dine out with friends or family...",Response from the owner,5 years ago,"Hi,

Thank you for sharing your feedback, we would request you to share your contact …"
Vignesh Ramachandra,a year ago,It was crowded during a weekday which surprised me. Food was okay but the service was slow. Had to wait a lot for the barbeque refills  :(  might be due to the crowd. Overall the experience was good,Response from the owner,a year ago,"Dear Guest, Sorry for the inconvenience caused. We have noted your concern and we will work upon your complaint on a priority. Thank you for bringing this to our attention! Warm Regards Team ABs"
Tejas Raj,2 years ago,"Awesome Bouffe dude! The Barbecues were soo f..kin great. Other stuff like rice biriyani, fried rice and stuff was okayish that's y i reduced one star.
Expensive but it was somewhat worth it.",Response from the owner,2 years ago,"“Hi,

Thank you for taking the time to provide a rating. Your ratings are valued …"
