Location,Name,,,,Review_Date,Review,,,,,,,,,Response
https://lh3.googleusercontent.com/a-/ALV-UjVUlKUv_75RZ1bonQM-hcYH7T0yAX2SLp228FAHBlYJ7DVomUut4A=w72-h72-p-rp-mo-ba5-br100,Gaurav Gohil,,,,10 months ago,"ABs is in 2nd Floor.

Had a great experience, I am vegetarian therefore below review will be related …",,,,,,,,,"Dear Guest, Thank you for sharing your valuable review, in case you have any suggestions or complaints related to your previous visit, Kindly contact us on wecare@absolute-barbecue.com to get in touch with you to provide the best resolution. Warm Regards Team ABs"
https://lh3.googleusercontent.com/a-/ALV-UjU3dpM5GC05C9G-G4W6SrIujfLL27EJA3xKBcexfphotQbM1a1Tvg=w72-h72-p-rp-mo-ba4-br100,Dhiraj Kelhe,,,,a year ago,"The place was crowded when visited. Reservation is a must to get in.

There were limited options in the starter and fewer in the main course. Desert …",,,,,,,,,"Dear Guest, That was an awesome review! Thank you so much for your feedback on AB’s. Our efficient team and impeccable services are always ready to give you an exceptional dining experience. We hope you will soon give us a chance to serve you again. Warm Regards Team ABs"
https://lh3.googleusercontent.com/a-/ALV-UjX_hOVHJpD6_IMR89fYXtJ5RPg0Yo2MlILdbCogRNGGnFgbPOk=w72-h72-p-rp-mo-ba3-br100,Soorya Jayaraj,,,,6 months ago,Food items were delicious. Mutton was not available in the Kebab section.,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjWzy42xn2lU_yigLBGqHn3VGP-yVU7BJWnP9rkPhufqkUPiVrq-UQ=w72-h72-p-rp-mo-ba3-br100,srikanth karanam,,,,a month ago,"I've visited this barbecue restaurant twice. The alcohol prices are low, but I wouldn't recommend trying it. The food was somewhat disappointing, but for ₹600 per person, it's decent value. The restaurant is very clean and hygienic, and the …",,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjX71ncRhXZkD5ceSs2WRPfzopRYv8YpMsRDtCvleJ__MdAYGeE=w72-h72-p-rp-mo-ba4-br100,vijay kumar,,,,a year ago,"Good food, especially non veg starters.
Best chicken biryani and fish curry.
Bad quality of crispy corn. …",,,,,,,,,"Dear Guest, Sorry for the inconvenience caused. We have noted your concern and we will work upon your complaint on a priority. Thank you for bringing this to our attention! Warm Regards Team ABs"
https://lh3.googleusercontent.com/a-/ALV-UjVoOt-LAVajUIjuYAvJOKr94a3_5K4907EUZ60Qhvm09lK1w1Zm=w72-h72-p-rp-mo-ba4-br100,Arab Nizam Mohiddin,,,,a year ago,"Good buffet with different starters sheekhs( fish, prawn, chiken, mutton).  However no varieties either in barbecue or in main course. Fish need to be coock little more and prawns tails(shells) need to clean throughly. Best to book the table in advance. You will get a good offer while you book through its app.",,,,,,,,,"Dear Guest, That was an awesome review! Thank you so much for your feedback on AB’s. Our efficient team and impeccable services are always ready to give you an exceptional dining experience. We hope you will soon give us a chance to serve you again. Warm Regards Team ABs"
https://lh3.googleusercontent.com/a-/ALV-UjWZmEBT_1gXM6bAqWaDKzuNMABmBOdbgAHSaCyfXsGfAL1o6DgBig=w72-h72-p-rp-mo-ba6-br100,Naresh Kondragunta,,,,5 years ago,"Good place for a team hangouts.  Situated at good place near HP petrol station, Gachibowli maintoad. I haven't tasted much vegetarian items but non vegetarian options were good. And few of our friends enjoyed veggies as well. Good and professional staff with matured manner.",,,,,,,,,"Hi,

Thank you for sharing your feedback, we would request you to share your contact …"
https://lh3.googleusercontent.com/a-/ALV-UjVR1YnibUKg_--o2YzCF-LgVYW9jE7OwYLQrUt7jjSrIvie4Rf89w=w72-h72-p-rp-mo-ba4-br100,Pramila Nomula,,,,a week ago,"Serving is little slow. Starters and deserts are very nice but main course is bad biryani, mutton curry was not good.",,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjV9ARBtMmWoxGxfYYogky-iWH63czfyVCMOeXchB2NiBO_doX4=w72-h72-p-rp-mo-ba2-br100,Asha Nair,,,,3 days ago,"Good food, ambience and service..Piyush and Niraj made us feel comfortable and served us well..We went with our toddler, who was taken good care of.",,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjX7IJ7_xB2bvnhrKTut9rnAlPXfy9mL4MEixFs2fYsWqJoTkuWp=w72-h72-p-rp-mo-br100,Srinivas Reddy,,,,a month ago,"**A Heartfelt Thank You to Vikram, Kunal, and Yograj**

We would like to express our deepest gratitude to Vikram, Kunal, and Yograj for …",,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjUbV6nYzl4lLYozT829EMxD0VjUxIM--MRmyYANgNqWLAuKhreJ=w72-h72-p-rp-mo-ba6-br100,Tuhin Santra,,,,8 months ago,"It is Buffet so lots of options available including Veg and Non Vegs. In starter lots of options available but I like Tandoori chickens, Crispy corns, prawns and Grilled Pineapples. Starting different types drinks ( like Cold drinks, lemon …",,,,,,,,,"Dear Guest, Sorry for the inconvenience caused. We have noted your concern and we will work upon your complaint on a priority. Thank you for bringing this to our attention! Warm Regards Team ABs"""
https://lh3.googleusercontent.com/a-/ALV-UjWA4FdIij2EKZG8ciQpwzLab17IIptkPk5KpAbVq2hmGsRfF6flLw=w72-h72-p-rp-mo-br100,Dileepkumar Emandi,,,,4 months ago,I visited at around 9pm and I was late but then the food is available and served hot. The staff was friendly and gave us the option to customize the food we eat. I was bit surprised to see customers getting a free mini cake 🎂 for their …,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjW6O1zJ42laeaR5qVd-3ppP3PnrOFPVsH9ObLrA69uLmoZfFHG1Qw=w72-h72-p-rp-mo-ba3-br100,Neeraja B,,,,3 months ago,We had a team lunch with 144 people and the service was excellent. Rajeeb has coordinated really well in helping with a huge count. The overall service and food is really good with a wide range of varieties and food quality is also maintained well.,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocKbXy3Ds3e3Yca2tpi9ohLgWryAL86fBpEvk0Y8BLGyOQnVZA=w72-h72-p-rp-mo-ba5-br100,Suresh Keerthi,,,,5 years ago,"It is the best'place to have starters in Hyderabad.
They will serve you all varieties of chicken, mutton, prawn and fish grills as part of non veg starters. Grilled Chicken legs, grilled chicken, grilled fish, …",,,,,,,,,"Dear Guest,

Thank you for reviewing us. We will indeed look forward to have you with us …"
https://lh3.googleusercontent.com/a/ACg8ocIiKQG4S26Z910riEUG7TNgtGHD2Wz-cKWQysgWCmD1iRsU5w=w72-h72-p-rp-mo-br100,Keerthana Reddy,,,,2 years ago,"Mine was a very good experience at abs.
Cost was 800 per head or so.
They allow you to sit and eat happily for hours together like 3 hours. …",,,,,,,,,"“Hi,

Thank you for taking the time to provide a rating. Your ratings are valued …"
https://lh3.googleusercontent.com/a-/ALV-UjUi_3C6sASkjZjEetiJac9j_fyDSFmQW8ZwWiL9RATU91xCvAeS=w72-h72-p-rp-mo-ba5-br100,Kiran KMNS,,,,4 years ago,"Go with empty stomach, have starters only, around 1K for each person. Both veg and non veg excellent.  Recommended not to go on friday, you definitely miss few of items while serving. Liquor available on chargeable base or complementary if its corporate booking.",,,,,,,,,"Dear Guest

Thanks a million for your kind words, We as a team were delighted to have you …"
https://lh3.googleusercontent.com/a-/ALV-UjUjqDRF4GtQ-T2N9q3jZmYqLhqdujzamI_yNYitA2u4Fy4c9kOqMA=w72-h72-p-rp-mo-ba4-br100,Mounika Ravuri,,,,3 years ago,"Ambience was good, staff were too friendly . Soup was delicious loved really well.Starters were good , pineapple starter was not upto the mark. Fish was great , chicken starter was really good and perfectly grilled.main course was nice …",,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocL94FmfknyBnwC-VLjlWPCETjc9smqF4mMVkxpMy9KS67yI7R8=w72-h72-p-rp-mo-ba3-br100,GSR,,,,a week ago,"We had dinner here with the entire team, and it was a great experience. I highly recommend it for team lunches and dinners, especially at a reasonable price.",,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocKwWWXvJowHFNyXI2UzJONyDLwvgWv92EBQ6GYKoCfCckxsBAs=w72-h72-p-rp-mo-ba3-br100,Bharani Darajula,,,,3 years ago,"Main course food was ok, (garlic burnt noodles was yummy)  service was great, especially the cook... Special dishes were served in veg and non veg. Best part was desserts- creamstone type , welcome drink complimentary . Starters in veg were too good.
Overall good place.",,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjUSiNmlN7EytF6hRINqNU-aTd8mqt4sLt_E-UB44WWC3_aSeZUkXA=w72-h72-p-rp-mo-ba5-br100,Dhurjati Tanikella,,,,3 years ago,"I'm saying this...they have everything you could eat...consider yourself lucky if you get the table without waiting atleast for 45 mins.
The barbecue in the middle of the tables is really exciting. Roasting your food …",,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXx8gwjzVO4GA_jttBkQRTsyQNwDCQUJ-WAUAa_3UF1aT2-_Jbn=w72-h72-p-rp-mo-ba6-br100,Kamaraj Mathiarasan,,,,5 years ago,"Very good experience at Absolute Barbecues, really liked the barbecues - one of the best. We went for dinner - as usual they served the food with full satisfaction. This is really good for birthday treats, anniversary treats - they offer free cake - full fun guaranteed. Cheers",,,,,,,,,"Hi,

Thank you for sharing your feedback, we would request you to share your contact …"
https://lh3.googleusercontent.com/a-/ALV-UjUvjJbrhUVuHqMVCYCANOtfnxak6nPO30AyaHWmVUloUKSHwXXW=w72-h72-p-rp-mo-ba5-br100,Pabitra Jharait,,,,6 years ago,"Superb. Amazing service and food.
First its a on table barbeque. they will serve the staters on table. you will get almost every nonveg dish. i liked the prawn much. even if you ask them to …",,,,,,,,,"Dear Guest

Thank you for reviewing us. We will indeed look forward to have you with us …"
https://lh3.googleusercontent.com/a-/ALV-UjWK7G6__5LwHyoBZGwxp1_8Q-qAQ34YLdbB3BwqnsqlKJrXx34-vg=w72-h72-p-rp-mo-ba4-br100,Deepak Cherukuri,,,,4 years ago,Good ambience and wish grill is too good. Today visited AB’S with team mates for dinner and got early bird offer of beer. Service is little bit slow and food is good.,,,,,,,,,"Dear Guest

Thanks a million for your kind words, We as a team were delighted to have you …"
https://lh3.googleusercontent.com/a-/ALV-UjWrYXa4hOwgbgCbFSn4ris_kWOrR6HvwM6NpdHnLWTDAw1JJl8=w72-h72-p-rp-mo-ba5-br100,KSK,,,,a year ago,"A place for foodies,veg starters, main course , Sweets and so on, tasty and gluten free with food they serve. …",,,,,,,,,"Dear Guest, That was an awesome review! Thank you so much for your feedback on AB’s. Our efficient team and impeccable services are always ready to give you an exceptional dining experience. We hope you will soon give us a chance to serve you again. Warm Regards Team ABs"
https://lh3.googleusercontent.com/a-/ALV-UjXhyfMwhtxzphOr4qmsRTLEpGj-rK__AQ2j_CJtAma63AEQ74M=w72-h72-p-rp-mo-ba4-br100,sunil kumar,,,,5 months ago,Staff is very friendly and are having regular feedback on food served to make it better if any item went wrong. That’s a good one to admit feedback and serve as our convenience immediately. That’s the reason it seems this outlet is busy …,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocJbltddSenkoyaa8ShMIjW_a_wu1m14dnoXr4s_Se3I3m5cqg=w72-h72-p-rp-mo-ba5-br100,Mithun Chandran,,,,2 years ago,Good place to visit for non-vegetarians. Non-veg starters were good but was not the case with veg starters. Persian food festival was going on during my visit and it is from 5th-17th Nov offering special Persian flavours. …,,,,,,,,,"“Hi,

Wow, we are amazed by your positive words. We really appreciate the time you …"
https://lh3.googleusercontent.com/a/ACg8ocLP37-acw6SDd52KdjCMsCAA6Yi0vsDZwo0v0SjveSoFpBywg=w72-h72-p-rp-mo-ba5-br100,LJKV Prasadarao,,,,5 years ago,"Great ambience, tasty food. Popular with youth. Ideal for birthday parties, other social events for medium size gatherings. Buffet with huge range veg and non-veg. A worthy visit. Great starters, tasty main course, ends with cool desserts. …",,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjVgHFrKGJ8cL-FMss9F02GhnQq3pB9ibb_Bh_FIhs7GGqv4XMzO=w72-h72-p-rp-mo-ba5-br100,Dileep Kamatham,,,,3 years ago,Not as expected. Only Prawns was good. Fish and chicken was just OK. Mushroom and corn was not good. Deserts are good. Chicken Biryani is also good. Mutton curry is full of bones only.,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXxHhTMP_5dxeOPoTnfzqgeHSvsp-8nBY4rW8oGZ9ivQWSJJImH=w72-h72-p-rp-mo-ba5-br100,Gandla Rohit,,,,a year ago,The food is good and they introduced a new concept of meal voucher for 4 people which is really helpful for small gang. Highly recommend the place to visit.,,,,,,,,,"Dear Guest, That was an awesome review! Thank you so much for your feedback on AB’s. Our efficient team and impeccable services are always ready to give you an exceptional dining experience. We hope you will soon give us a chance to serve you again. Warm Regards Team ABs"
https://lh3.googleusercontent.com/a-/ALV-UjX62VQuAiIfbfLy_zGAPbJIBDSoxSjsfRA8zuBZufKpkQ327-61=w72-h72-p-rp-mo-ba5-br100,Shreeja mothi rupchandar,,,,5 years ago,"This a place with excellent option for both meat lovers and vegetarian  grill as well. Wide array of selections, it is a buffet style with starters which are straight from the grill. The service is excellent and the plates are constantly …",,,,,,,,,"Dear Guest,

Thank you for reviewing us. We will indeed look forward to have you with us …"
https://lh3.googleusercontent.com/a-/ALV-UjWfTzcWOmCAWdyP-laq7O-Zr9AgRMJG9J1lqvruPpqYUkhL5eOy=w72-h72-p-rp-mo-ba3-br100,Gnana shekhar,,,,6 years ago,"It was great evening with my office team. We had a great taste of barbecue and deserts. Dont have high hopes on main course but you will love deserts, there are huge varieties.",,,,,,,,,"Dear Guest

Thank you for reviewing us. We indeed look forward to have you with us soon. Now …"
https://lh3.googleusercontent.com/a-/ALV-UjVp1SN5u8Uxcu6heVW6mmnna3YoqI9_Q7sLNeRb_LWLO9LJdeaoSA=w72-h72-p-rp-mo-ba5-br100,Nishant Chandel,,,,7 years ago,"Great place, decent ambience. Starters are great, both veg and non-veg. Main course is just fine. Lesser options, desserts too. But good for the price. Felt a bit congested. Staff is good as well. Always room for betterment.",,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjUbpPITAG9Iwq_NIIQbNtC4OV4xqjuVMsQy-FXxXYclg3CZkTmTOQ=w72-h72-p-rp-mo-ba4-br100,Girija Acharya,,,,5 years ago,Good spread..it was the street food festival which was delicious. Desserts could have been tastier although the spread was huge. Overall experience was good as it was personalised by rahmad and bahadur....nice service and fantastic.,,,,,,,,,"Dear Guest,

Thank you for reviewing us. We will indeed look forward to have you with us …"
https://lh3.googleusercontent.com/a-/ALV-UjXL-YAtkVUblwmmksyglQVKwwlyKTQyC8YD4ceAXEfgx675Kbnd=w72-h72-p-rp-mo-ba4-br100,Vamshidhar Nandineni,,,,5 years ago,"The restaurant was really awesome...The food is really good...The have provided vast number of varieties..The soups,ice creams, fruits,biryani,sweets,non veg,fries,omlet..what else not they have provided many items...The cost is also reasonable..its a good place for giving parties...",,,,,,,,,"Dear Guest,

Thank you for reviewing us. We will indeed look forward to have you with us …"
https://lh3.googleusercontent.com/a-/ALV-UjVM1XBz0NPqatEvv2Dz9ruX_AVLI-oCG_10D_lfAB2YP8L_e9CEJA=w72-h72-p-rp-mo-ba5-br100,yashwanth sinha,,,,3 years ago,3Bs is best place to hangout with friends and family within a best budgeted buffet. …,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjUhRxUpSQxeuTmhokH04d1vC2v-tCSH6-57FoekQvgbGJwCQfWA=w72-h72-p-rp-mo-ba5-br100,Ram Bobba,,,,5 years ago,I have been to this place twice and the first thing you notice is the ambience which is very cool. A budget place for buffets and to booze. Of course their is no live grill like AB’s still the service is very quick. All the items tasted …,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocJnXjuRcds1i2-X49CrIoVdw3042Skpru8tqgX-1YzE3njI35qK=w72-h72-p-rp-mo-ba5-br100,Venkatesh Naidu,,,,a year ago,It was really quite a good place for food in budget. You will be satisfied for your non veg food but not sure about veg food😜. Go and spend some good tike with your friends and family.✌🏻 …,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXRorDySxod_j3MTMPPrHfeLgqnPhIM-t8tv2wXNqv_CDriK08vuA=w72-h72-p-rp-mo-ba3-br100,Saranga Sharath,,,,6 years ago,"Starters are tasty and spicy. Very good ambiance. Loved it when I first visited on my birthday, thanks to my friend Pavan. Visited it again with my office team. Starters and Deserts are the main attraction. Biryani is awful. Very much recommended for Office or family dine ins.",,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjWSe_pcyqbVYkLbLyIdRFlT9WEjvYWO5QMaFZzvoT1pH-D9vXRW=w72-h72-p-rp-mo-ba3-br100,Govind Vyas,,,,5 years ago,"Awesome food, Polite staff, good Ambience and excellent service. One of the best buffet in Hyderabad. The desserts are amazing. I definitely recommend this place",,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjWNtLxywlayd5orcokRurd1kEsxsOtBwf8XJXr25vPbY3vH070=w72-h72-p-rp-mo-ba6-br100,Snigdha Ghosh,,,,4 years ago,I liked the place. Food is on the spicier side. Good range of veg and non veg starters well as main course items. There are packages which include alcohol or beer as well. Service is fairly good though ambience is bit noisy. Wallet parking …,,,,,,,,,"Dear Guest

Thanks a million for your kind words, We as a team were delighted to have you …"
https://lh3.googleusercontent.com/a-/ALV-UjWZYkkN955k8WxQ39pWi3fi0mOQywqPDhD1fNrnRJHQf5C2Ea6D8Q=w72-h72-p-rp-mo-ba5-br100,B.Sindhu Reddy,,,,2 months ago,Food is good and  services are very good. But ambience is not upto mark. Can maintain more cleanliness.,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjV08ehmGJ1wQ-4miIzTlW-62psyq-BX5klCXpT0N6vxVKYFT_Ej=w72-h72-p-rp-mo-ba4-br100,Utsab Chakraborty,,,,5 years ago,A good place to hangout with your friends when you have low budget... Its around 450rs buffet per person.. Ambience is good.. But I feel there are less items in dessert so choices are not more..overall 3.5 rating..,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocKX6GzGdZ0yv_KXYprTQRRZZgZHZluEJNcUc9mU6ok1rNpS7g=w72-h72-p-rp-mo-ba3-br100,Ashwin Iyer,,,,10 months ago,"Non veg starter was amazing including desert options
Veg options are limited
Staff tends to neglect and come to serve items on barbecue
Lastly too many power outages",,,,,,,,,"Dear Guest, That was an awesome review! Thank you so much for your feedback and your valuable suggestion and we assure you that we are working on it. Our efficient team and impeccable services are always ready to give you an exceptional …"
https://lh3.googleusercontent.com/a-/ALV-UjUp_LFkj0Quiw-w8EDrYfNcxtaAuahQgTV4ju_DMsTjrMHbr20weA=w72-h72-p-rp-mo-ba4-br100,Ashish Chowdary,,,,a month ago,I find this place good but food is not up to the mark. Can try out their best desserts.,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXjSifFj7yAPvs6Cp-HfFNf6SydrhxWycDgiampnEUtvEGg3AZLkQ=w72-h72-p-rp-mo-ba6-br100,Saranya Ravva,,,,5 years ago,3B's Gachibowli is located above Ab's. The place is comparatively small. There's no free space inside the restaurant. Starters are great. Not so costly. This branch is a bit smaller than its other branches. Suitable for only small groups. Can improve the ambience more!,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjU8wcVPr1sAjABzIezoKXpiFJ30HEMuATXrGj7FE5BenUhv3biYlA=w72-h72-p-rp-mo-ba4-br100,sai Koushik,,,,3 years ago,"Good taste and hospitality
And there is a special offer in a group of 10 pay only for 9 …",,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjVmK9Bnme-KerGYkFuuJPeb91ld2vqxAPcA9voVYGHRkOu8aYqXLQ=w72-h72-p-rp-mo-ba7-br100,Sai Suresh K,,,,a year ago,"We've  ordered for Panner & mushroom tikka with veg Biryani, chicken tikka with chicken biryani …",,,,,,,,,"Dear Guest, That was an awesome review! Thank you so much for your feedback on AB’s. Our efficient team and impeccable services are always ready to give you an exceptional dining experience. We hope you will soon give us a chance to serve you again. Warm Regards Team ABs"
https://lh3.googleusercontent.com/a-/ALV-UjVKq1fZgup924th70m_BSQ995tFtMyMYVmsfRe6cO8L06Dhl3kj=w72-h72-p-rp-mo-br100,Ramakrishna Chikkula,,,,2 months ago,"You can enjoy the food here, but not a great ambience if that is your requirement. Overall, you can have a good time. But not the right place if you're looking for something serene.",,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjVo1qdy_446j8OJPeYu-AY1QWsD7glBFshRNmk9P7FeZuFhAIicGg=w72-h72-p-rp-mo-ba6-br100,Suneel Bhimavarapu,,,,6 years ago,"I have been here 7 to 8 times for our project team dinner. Being nearest and easily accessible for Gachibowli area we always prefer here, as it provides best food at best price. Its always rush here so need to book seats in advance and we …",,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjVbIg4OYhhMxacOkKdnztBxHBTpcZkfmQn-1e1xjetFd-GxSlcP=w72-h72-p-rp-mo-ba5-br100,Abhijeet Galphat,,,,3 years ago,"Something was missing, taste was not like the earlier it was used to be and few variety was unavailable. But it was good still overall.",,,,,,,,,"Hi,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a-/ALV-UjVn-NCT3w8RikSaWH4mA30WqBlSzxyv6AFHoAvEliuMsJSjUIJ8Bw=w72-h72-p-rp-mo-ba4-br100,Manish Gnanmote,,,,4 months ago,It is rated as one of the best branches of AB's and serves decent food with a variety of starters and desserts. The place needs renovation and should be free enough to move yourself while serving the dishes,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXyyJ3qmBoVDNQktCAiIUgfSWF4JMudSS3CsWEteRaoqOXviaM02Q=w72-h72-p-rp-mo-ba4-br100,Sujeeth Kumar B,,,,2 years ago,Enjoyed the food. Have variety of items to eat. Especially biryani was good. Ambience was nice. We got a seating near the bar where we felt bored as we don't have view of buffet food and other pani puri and desert section were other side …,,,,,,,,,"“Hi,

Thank you for taking the time to provide a rating. Your ratings are valued …"
https://lh3.googleusercontent.com/a-/ALV-UjW6ysCXW3H82PVDC4cQb2M7L27PqK9rFHMv8INfHt3N8NGP2lh_=w72-h72-p-rp-mo-ba4-br100,Veer,,,,4 years ago,"Decent place for a barbeque platter with buffet type meal plan. My visit during a Friday lunch hours was extraordinarily crowded, so if crowds and loud music/noise are something you cannot manage... look for sone other place. Other than …",,,,,,,,,"Dear Guest

Thanks a million for your kind words, We as a team were delighted to have you …"
https://lh3.googleusercontent.com/a-/ALV-UjXPXC_TWyCZZZLeDBDbJxprwJA1orkPhiGlYWAS04FXibuomoAt=w72-h72-p-rp-mo-ba5-br100,Deepa Gagwani Bhattacharjee,,,,5 years ago,"The place offers wide variety of vegetarian and non-vegetarian barbecue options. The best vegetarian barbecue options includes the crispy corn, dahi pakora, aloo with cheese and paneer. The maincourse has again a wide spread of veg and non- …",,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXKu6VtQ7w8AdCjLjIgFwMWjgJhvRCpQv6Ku-06NSGy5B2UPzY=w72-h72-p-rp-mo-ba5-br100,Ranjith Kumar Duguntla,,,,3 years ago,"Not as expected , only Fish and prawns are good at some aspect except all items is not up to the mark. And ambience is good not top notch but okay .
Deserts are good.",,,,,,,,,"""Hi, D Ranjith Kumar,

We regret the inconvenience you had faced and request you to share your contact …"
https://lh3.googleusercontent.com/a-/ALV-UjUqcWmJmeurWNQaF523ddpoQt633lx7_xgPIYxvA4FcPhOfFBQ=w72-h72-p-rp-mo-br100,Caքtaiռ ʀօɢɛʀs,,,,2 years ago,"Had a great evening at Ab's Gachibowli branch.
Cozy environment. Good Ambience. Most importantly, Good and friendly waiters.We were surrounded by these kind waiters.I actually wanted to give each a tip but I …",,,,,,,,,"“Hi,

Thank you for taking the time to provide a rating. Your ratings are valued …"
